ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Bassano del Grappa;;;;;;;;;;;;;
Coordinata X 1712249 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5073813 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 127 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1999;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2000;>>;>>;92.6;72.4;69.8;45.4;67.2;92.4;130.6;228.4;378;64.2;1241
2001;113.4;6.6;225.6;105.2;50.8;18.6;120;152.6;113.6;37.6;60.8;0;1004.8
2002;25.8;120.4;42.2;189.8;284.6;122.4;211.8;177.6;158.2;105.8;208;61.2;1707.8
2003;78;1.8;3.4;79;49.2;86.8;30.6;61.8;42.8;109;237.4;155;934.8
2004;17.8;151.6;80;112.6;170;153.2;61.6;268.4;83.4;181.4;128.4;121;1529.4
2005;0;1;23.8;165.2;86.8;92;184.8;173.4;135;224.8;157.2;79.8;1323.8
2006;18.4;52.8;53.2;145.8;91.6;38.6;33.8;228.2;127;17.6;16.4;98.2;921.6
2007;56.8;38.8;61.6;1.4;302.6;102.2;52.2;177.6;107;69.4;89.6;10.2;1069.4
2008;132.6;42.6;62.2;168.8;163.2;198;52;76.6;149.6;82.6;186.8;289.6;1604.6
2009;112.8;104.2;170.2;182.6;45.6;106.4;88;187.4;177;47.6;84.8;159;1465.6
2010;50.4;117.8;70.6;33.4;170;148;114.2;123.4;168.2;311.8;366.2;272.2;1946.2
2011;56.2;61.2;170.2;30;53.2;259.8;125.6;14.8;90.6;190.2;116.8;43.8;1212.4
2012;12.4;19.6;11.8;154.8;168;62;74.2;54.4;197.6;131.8;311;43.6;1241.2
