ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Noventa Vicentina;;;;;;;;;;;;;
Coordinata X 1701381 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5015568 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 13 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;32.8;28.8;0.6;93.2;57;20.4;49;147;105.8;64;67.8;29.2;695.6
1995;32.4;76;30.6;34;222.8;143.2;17.4;39.6;74.2;9.2;45;130.2;854.6
1996;82.6;50.8;16.2;126.4;88.4;51.4;23.2;115.2;69.2;172.8;97.4;133.4;1027
1997;81.8;4.6;17.2;44.4;31.4;76.2;60.4;22;21.4;34.8;80.4;104.4;579
1998;38;16.4;5.8;101.4;72.6;44.6;67;45;112.2;112.8;19.4;6.4;641.6
1999;27.8;12.8;35.6;104;60.2;62.4;32.6;41.4;81.8;127.2;137.6;46.4;769.8
2000;2.6;4.6;59.4;55;34.2;42.6;45.4;56.6;71.8;155.6;130;69.2;727
2001;84;15.8;161.8;54.6;73.8;68.4;142.6;54.8;82.8;33.8;35;3.2;810.6
2002;36.2;56.2;6;123.4;137.6;104.6;165.4;139;56.6;114.2;78.6;85.8;1103.6
2003;28.8;4.8;4.8;93;33.2;68.8;37.4;19.4;48;60.4;107.6;28;534.2
2004;47.8;116.2;89.4;103.4;75.6;90.2;50.2;33.2;95;106.6;55;63.8;926.4
2005;4.2;1.6;13.8;116.8;67.4;18.8;62.2;124.8;74.4;136.4;113.6;59.2;793.2
2006;23.4;42.6;37.4;52.2;65.8;10.6;47.8;204.8;128.4;21;47.2;60.8;742
2007;34.6;66.4;81.8;5.6;60.6;58.6;16.6;40.4;57.2;41.6;35;16.4;514.8
2008;59.2;29.8;39.6;110;66.2;119.8;65.8;42.8;25;49;137.2;146.4;890.8
2009;54.4;50;113.6;140.4;24;91.8;44.2;42.6;59.2;33;74.4;91.6;819.2
2010;47.6;109;40.4;49;137;115.4;38.8;39.4;110;101.2;128.6;124;1040.4
2011;25.6;36.6;98;9.8;56.4;48.8;37.6;1.4;37.2;79.4;47.2;24.4;502.4
